Format Version,1.24,Take Name,Alextest,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-07-19 04.23.05.560 PM,Capture Start Frame,1662106,Total Frames in Take,9338,Total Exported Frames,9338,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1929,19.290000,-0.308486,571.765259,1174.356567,,,,,,,,,,-316.854462,653.415100,1061.542603,-131.618607,696.877869,1028.227173,-267.344971,738.520691,1050.072388,,,,,,,,,,,,,318.305664,563.124329,1091.552246,306.215240,562.964172,1161.471558,,,,,,,356.903015,547.294067,1152.188110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,19.300000,-1.263412,569.164978,1174.904053,,,,,,,,,,-316.830383,653.218872,1061.562866,-131.518356,696.168274,1028.546997,-267.152069,738.277649,1050.501831,,,,,,,,,,,,,317.514496,558.201538,1092.286621,305.222778,558.084106,1162.223633,,,,,,,355.717255,542.005493,1152.723267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,19.310000,-2.316410,566.690979,1175.306152,,,,,,,,,,-316.794495,652.948792,1061.605225,-131.410919,695.490723,1028.915039,-266.963928,737.959045,1050.922729,,,,,,,,,,,,,316.382050,553.409546,1093.052856,304.205719,553.178101,1163.043945,,,,,,,354.565186,536.814331,1153.442627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,19.320000,-3.076161,564.144165,1175.537476,,,,,,,,,,-316.776428,652.701965,1061.619385,-131.327850,694.787476,1029.390625,-266.833191,737.642883,1051.361328,,,,,,,,,,,,,315.486359,548.423767,1093.819580,303.194397,548.360046,1163.668335,,,,,,,353.386200,531.537903,1154.357666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,19.330000,-4.132698,561.674438,1175.952393,,,,,,,,,,-316.799744,652.405884,1061.640259,-131.238739,694.011902,1029.838501,-266.687378,737.311890,1051.803467,,,,,,,,,,,,,314.450775,543.535095,1094.650024,302.026855,543.433472,1164.443970,,,,,,,352.143707,526.408508,1155.091064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,19.340000,-5.241905,559.168457,1176.309937,,,,,,,,,,-316.818176,652.165161,1061.647461,-131.068161,693.345764,1030.358276,-266.522430,736.994995,1052.288452,,,,,,,,,,,,,313.385498,538.776062,1095.505493,300.818024,538.519348,1165.261230,,,,,,,350.802185,520.989868,1156.032471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,19.350000,-6.431873,556.645386,1176.572388,,,,,,,,,,-316.860992,651.968628,1061.637817,-131.071945,692.676208,1030.755859,-266.423248,736.728943,1052.636841,,,,,,,,,,,,,312.242310,533.863953,1096.240723,299.544281,533.546448,1166.112427,,,,,,,349.494141,515.644165,1156.818115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,19.360000,-7.240173,554.118774,1176.833252,,,,,,,,,,-316.880890,651.757874,1061.634155,-131.054901,691.883179,1031.219116,-266.292297,736.429199,1052.981079,,,,,,,,,,,,,310.994659,528.954102,1097.016968,298.293671,528.681763,1166.853882,,,,,,,347.949738,510.223083,1157.668457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,19.370000,-8.394455,551.633850,1177.150635,,,,,,,,,,-316.886017,651.502075,1061.665649,-131.000168,691.161316,1031.440430,-266.070709,736.049622,1053.400024,,,,,,,,,,,,,309.831299,523.952332,1097.811401,297.026337,523.607849,1167.703125,,,,,,,346.497406,504.914337,1158.230103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,19.380000,-9.622600,549.037659,1177.434326,,,,,,,,,,-316.896301,651.280212,1061.677490,-130.987579,690.318115,1031.959473,-265.900299,735.749084,1053.769653,,,,,,,,,,,,,308.603363,518.978760,1098.652466,295.586212,518.716492,1168.475830,,,,,,,345.071442,499.373016,1158.782104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,19.390000,-10.763104,546.639526,1177.910767,,,,,,,,,,-316.915466,651.007690,1061.717773,-130.991425,689.588440,1032.359863,-265.799927,735.447571,1054.121826,,,,,,,,,,,,,307.286896,514.013062,1099.353027,294.241425,513.882629,1169.271729,,,,,,,343.485779,493.958618,1159.164062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,19.400000,-11.970288,544.187683,1178.294922,,,,,,,,,,-316.912842,650.797791,1061.743042,-130.916855,688.781677,1032.771484,-265.678406,735.112122,1054.505127,,,,,,,,,,,,,306.028717,508.999420,1100.120605,292.854858,508.857086,1169.936890,,,,,,,341.951294,488.644714,1159.562256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,19.410000,-12.917578,541.535034,1178.475586,,,,,,,,,,-316.895325,650.584351,1061.745605,-130.859131,688.029846,1033.128052,-265.440826,734.768311,1054.978149,,,,,,,,,,,,,304.653503,504.232635,1100.918823,291.396057,504.074738,1170.792114,,,,,,,340.410980,483.277740,1160.307007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,19.420000,-14.110003,539.067810,1178.932251,,,,,,,,,,-316.895721,650.376709,1061.757935,-130.858139,687.315979,1033.513062,-265.323212,734.464233,1055.424683,,,,,,,,,,,,,303.243195,499.307892,1101.745361,289.710663,499.047424,1171.570312,,,,,,,338.633118,477.990906,1161.197388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,19.430000,-15.323484,536.682983,1179.243408,,,,,,,,,,-316.881989,650.101501,1061.803833,-130.733002,686.667480,1033.981445,-265.241882,734.151733,1055.822632,,,,,,,,,,,,,301.753418,494.384674,1102.583496,288.183533,494.167633,1172.392578,,,,,,,336.873627,472.702789,1162.319946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,19.440000,-16.609638,534.225403,1179.473999,,,,,,,,,,-316.898865,649.875854,1061.814697,-130.763763,685.909302,1034.540771,-264.953003,733.923828,1056.327881,,,,,,,,,,,,,300.215027,489.528290,1103.521973,286.620453,489.075806,1173.258301,,,,,,,334.977142,467.469299,1163.499512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,19.450000,-17.914745,532.005859,1179.709473,,,,,,,,,,-316.930786,649.668335,1061.846558,-130.743210,685.174805,1034.976196,-264.793243,733.720032,1056.684326,,,,,,,,,,,,,298.786774,484.668610,1104.409180,284.838928,484.117279,1174.139282,,,,,,,333.148590,462.101044,1164.804688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,19.460000,-19.251642,529.568909,1179.863770,,,,,,,,,,-316.983704,649.435608,1061.871948,-130.752014,684.555542,1035.265869,-264.677094,733.353455,1057.014038,,,,,,,,,,,,,297.262970,479.845734,1105.303223,283.254089,479.194855,1175.021240,,,,,,,331.228180,456.874725,1166.110229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,19.470000,-20.552948,527.174438,1180.197021,,,,,,,,,,-317.005371,649.274231,1061.882080,-130.715958,683.887207,1035.555542,-264.576904,733.075745,1057.323853,,,,,,,,,,,,,295.624420,475.033752,1106.173828,281.383423,474.363007,1175.762573,,,,,,,329.277466,451.776642,1167.125122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,19.480000,-21.913372,524.707214,1180.431396,,,,,,,,,,-317.001984,649.122192,1061.897339,-130.626495,683.134949,1035.855591,-264.418213,732.780334,1057.690186,,,,,,,,,,,,,294.053040,470.227325,1107.053467,279.700226,469.486755,1176.577148,,,,,,,327.264740,446.430542,1168.048462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,19.490000,-23.289648,522.163879,1180.712280,,,,,,,,,,-316.992035,648.921753,1061.938843,-130.524216,682.375183,1036.234619,-264.258789,732.458496,1058.061890,,,,,,,,,,,,,292.472687,465.414276,1107.893433,277.764740,464.678345,1177.411133,,,,,,,325.386566,441.198029,1168.880493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,19.500000,-24.624821,519.786133,1180.981689,,,,,,,,,,-316.967499,648.737976,1061.951172,-130.493301,681.600769,1036.787476,-264.131287,732.202393,1058.431885,,,,,,,,,,,,,290.641937,460.470367,1108.715942,275.977600,459.845398,1178.206909,,,,,,,323.291077,436.044525,1169.742432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,19.510000,-25.987864,517.364197,1181.192505,,,,,,,,,,-316.956451,648.566406,1061.966553,-130.306625,681.018921,1037.215088,-264.051270,731.901794,1058.818726,,,,,,,,,,,,,288.689972,455.502136,1109.584961,273.988464,454.978973,1179.049194,,,,,,,321.136505,430.876678,1170.578247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,19.520000,-27.191393,515.065002,1181.340942,,,,,,,,,,-316.972229,648.393066,1061.974731,-130.221268,680.277588,1037.725830,-263.881104,731.658997,1059.260254,,,,,,,,,,,,,286.913391,450.631714,1110.369385,272.031799,450.237610,1179.848633,,,,,,,319.038147,425.703735,1171.526367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,19.530000,-28.571255,512.745178,1181.484497,,,,,,,,,,-317.030731,648.167847,1061.988647,-130.271942,679.627808,1038.102783,-263.721985,731.406128,1059.636108,,,,,,,,,,,,,285.066040,445.874420,1111.272217,269.965485,445.542572,1180.820679,,,,,,,316.805450,420.683502,1172.434448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,19.540000,-30.135904,510.621552,1181.703491,,,,,,,,,,-317.161041,647.993713,1061.907593,-130.269928,679.043091,1038.365723,-263.654755,731.193298,1059.897705,,,,,,,,,,,,,283.200928,441.184235,1112.031738,268.154297,440.870209,1181.408081,,,,,,,314.588043,415.470337,1173.356812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,19.550000,-31.557444,508.343750,1181.880615,,,,,,,,,,-317.199371,647.820190,1061.891968,-130.274124,678.347839,1038.723877,-263.600189,730.917236,1060.186157,,,,,,,,,,,,,281.214142,436.418671,1112.766357,265.956635,436.243347,1182.253540,,,,,,,312.307831,410.473816,1174.253296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,19.560000,-32.818375,506.117279,1182.026001,,,,,,,,,,-317.229065,647.652039,1061.874023,-130.243027,677.681763,1039.125366,-263.428101,730.570068,1060.505615,,,,,,,,,,,,,279.258087,431.724854,1113.504150,263.850067,431.710632,1183.102417,,,,,,,310.029144,405.585602,1175.153076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,19.570000,-34.465771,503.878479,1182.270264,,,,,,,,,,-317.242828,647.448425,1061.870361,-130.212784,676.926758,1039.537109,-263.310669,730.248779,1060.786133,,,,,,,,,,,,,277.301819,427.002136,1114.269165,261.924805,427.186981,1183.928711,,,,,,,307.852295,400.807526,1175.949585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,19.580000,-35.849651,501.674896,1182.584595,,,,,,,,,,-317.226898,647.274048,1061.864014,-130.199112,676.262817,1039.953979,-263.134766,730.000854,1061.100464,,,,,,,,,,,,,275.230743,422.495270,1114.969604,259.772583,422.820526,1184.538086,,,,,,,305.594696,396.056061,1176.611328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,19.590000,-37.176826,499.389526,1182.654785,,,,,,,,,,-317.203949,647.090027,1061.862915,-130.176834,675.646912,1040.247681,-263.044189,729.635742,1061.424805,,,,,,,,,,,,,273.268219,417.901154,1115.718628,257.642792,418.364838,1185.312378,,,,,,,303.233765,391.186890,1177.418213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,19.600000,-38.776676,497.350037,1182.976196,,,,,,,,,,-317.194183,646.922668,1061.871338,-130.174881,674.882324,1040.657227,-262.974976,729.409973,1061.720337,,,,,,,,,,,,,271.224762,413.457184,1116.391479,255.560547,413.736328,1186.079590,,,,,,,300.737549,386.346924,1178.179077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,19.610000,-40.094738,495.277863,1182.998657,,,,,,,,,,-317.255768,646.665527,1061.880737,-130.151169,674.366211,1041.012085,-262.891663,729.209106,1062.108276,,,,,,,,,,,,,268.970978,409.001251,1117.213379,253.141220,409.334595,1186.786621,,,,,,,298.268402,381.480530,1179.004272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,19.620000,-41.713261,493.288818,1183.378052,,,,,,,,,,-317.276337,646.516113,1061.861938,-130.174942,673.702209,1041.386841,-262.834747,728.980774,1062.429810,,,,,,,,,,,,,266.923157,404.598450,1118.032471,250.683212,404.766998,1187.573975,,,,,,,295.747742,376.764313,1179.952393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,19.630000,-43.039314,491.276978,1183.370972,,,,,,,,,,-317.305817,646.358704,1061.849121,-130.325714,673.055847,1041.875854,-262.732635,728.741760,1062.683960,,,,,,,,,,,,,264.694672,400.195190,1118.896484,248.483627,400.341309,1188.302612,,,,,,,293.247589,371.971436,1180.571167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,19.640000,-44.665600,489.316498,1183.794434,,,,,,,,,,-317.328430,646.208435,1061.837891,-130.381012,672.471069,1042.159424,-262.684540,728.454590,1062.895020,,,,,,,,,,,,,262.501373,395.772522,1119.686401,246.204697,395.994507,1189.016357,,,,,,,290.792572,367.189850,1181.287842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,19.650000,-46.148640,487.451935,1184.010742,,,,,,,,,,-317.350067,645.960022,1061.770874,-130.436646,671.714722,1042.561523,-262.628540,728.193542,1063.118530,,,,,,,,,,,,,260.384064,391.401917,1120.279663,243.907440,391.790344,1189.627075,,,,,,,288.240082,362.484253,1182.128052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,19.660000,-47.633778,485.247803,1184.329712,,,,,,,,,,-317.227783,645.790771,1061.836426,-130.433701,671.182007,1042.759766,-262.506958,727.858643,1063.426514,,,,,,,,,,,,,258.230530,386.912872,1120.875854,241.687210,387.504608,1190.330933,,,,,,,285.752441,357.811340,1182.762451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,19.670000,-49.039822,483.228088,1184.622681,,,,,,,,,,-317.157349,645.607727,1061.851807,-130.491959,670.528198,1043.047119,-262.350159,727.580017,1063.716675,,,,,,,,,,,,,255.879227,382.672302,1121.504150,239.395081,383.169067,1190.910889,,,,,,,283.092407,353.305511,1183.422729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,19.680000,-50.663292,481.218719,1184.896729,,,,,,,,,,-317.088837,645.451111,1061.861206,-130.437759,669.807617,1043.377197,-262.198669,727.325317,1064.000610,,,,,,,,,,,,,253.579285,378.294006,1122.129028,237.066666,379.059113,1191.458252,,,,,,,280.519867,348.878754,1183.971802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,19.690000,-52.250401,479.609497,1185.474121,,,,,,,,,,-316.986267,645.338501,1061.863770,-130.504410,669.282104,1043.673218,-262.077545,727.127014,1064.295288,,,,,,,,,,,,,251.213287,374.031738,1122.660645,234.705750,375.048615,1192.096069,,,,,,,277.975708,344.395844,1184.664062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,19.700000,-53.737949,477.865814,1185.690186,,,,,,,,,,-316.954681,645.253845,1061.859863,-130.495529,668.734192,1044.148682,-261.911346,726.888184,1064.617310,,,,,,,,,,,,,248.889877,369.710480,1123.227051,232.359222,371.051270,1192.581787,,,,,,,275.398621,340.145782,1185.290405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,19.710000,-55.022785,476.035278,1185.779175,,,,,,,,,,-316.981781,645.078979,1061.877197,-130.530396,668.206421,1044.601807,-261.798462,726.743591,1064.852417,,,,,,,,,,,,,246.424408,365.637787,1123.851685,229.951401,367.072845,1193.203369,,,,,,,272.752441,335.829681,1185.859131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,19.720000,-56.539734,474.352905,1185.784668,,,,,,,,,,-316.985504,645.022827,1061.872925,-130.535446,667.759705,1044.980835,-261.677582,726.626953,1065.143677,,,,,,,,,,,,,244.067505,361.484680,1124.452148,227.427155,363.000885,1193.753418,,,,,,,270.161743,331.392914,1186.564209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,19.730000,-58.121750,472.693481,1186.075562,,,,,,,,,,-316.998383,644.963074,1061.874268,-130.601852,667.256531,1045.199463,-261.478668,726.460693,1065.334961,,,,,,,,,,,,,241.758408,357.382629,1124.976562,225.097488,359.125671,1194.213989,,,,,,,267.393372,327.249695,1187.163208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,19.740000,-59.391460,470.869995,1186.258911,,,,,,,,,,-316.989105,644.888000,1061.871094,-130.575974,666.610962,1045.489624,-261.397095,726.278442,1065.561890,,,,,,,,,,,,,239.450653,353.469604,1125.501953,222.767456,355.357666,1194.814209,,,,,,,264.712738,323.055084,1187.692871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,19.750000,-60.866753,469.179626,1186.451660,,,,,,,,,,-316.954681,644.786804,1061.866821,-130.589355,666.049927,1045.710693,-261.296570,725.967041,1065.837402,,,,,,,,,,,,,237.202621,349.518829,1126.077759,220.410110,351.558380,1195.419434,,,,,,,262.179657,319.001495,1188.236572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,19.760000,-62.516369,467.466248,1186.777710,,,,,,,,,,-316.913574,644.618774,1061.876465,-130.595428,665.601562,1045.915039,-261.116302,725.767944,1066.141113,,,,,,,,,,,,,234.856201,345.749878,1126.463867,217.979996,347.826935,1195.845947,,,,,,,259.681519,315.003052,1188.752319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,19.770000,-64.212959,465.817657,1187.268066,,,,,,,,,,-316.872894,644.495544,1061.854492,-130.760178,664.914062,1046.295532,-260.959595,725.546875,1066.395508,,,,,,,,,,,,,232.382751,342.081879,1127.075562,215.568985,344.144562,1196.412231,,,,,,,256.831024,311.072479,1189.374756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,19.780000,-65.767891,464.444153,1187.981079,,,,,,,,,,-316.841248,644.388367,1061.831909,-130.798538,664.466675,1046.773315,-260.849670,725.394470,1066.652954,,,,,,,,,,,,,230.026016,338.489685,1127.639160,213.061142,340.551910,1196.929688,,,,,,,254.251572,307.155365,1189.948486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,19.790000,-66.883659,463.478027,1189.381104,,,,,,,,,,-316.847931,644.311279,1061.798828,-130.845505,663.957764,1047.189453,-260.781982,725.232910,1066.890991,,,,,,,,,,,,,227.691666,334.996063,1128.109009,210.512100,336.995178,1197.286011,,,,,,,251.530411,303.424438,1190.377197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,19.800000,-67.857124,462.332733,1189.833862,,,,,,,,,,-316.936615,644.228760,1061.682739,-130.906860,663.601624,1047.487671,-260.736206,725.058167,1067.113281,,,,,,,,,,,,,225.356644,331.469940,1128.548462,208.082397,333.497803,1197.798584,,,,,,,248.927856,299.716675,1190.869995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,19.810000,-69.265221,460.976135,1189.898315,,,,,,,,,,-316.960358,644.197021,1061.650879,-130.951981,662.996460,1047.888550,-260.584503,724.920288,1067.355347,,,,,,,,,,,,,222.977310,328.001770,1128.933472,205.603943,330.079620,1198.071167,,,,,,,246.066010,296.103302,1191.218140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,19.820000,-70.679451,459.583740,1190.038696,,,,,,,,,,-316.992859,644.155640,1061.600098,-130.954483,662.673218,1048.101074,-260.493774,724.804016,1067.523315,,,,,,,,,,,,,220.509842,324.600769,1129.348999,203.178726,326.744019,1198.549561,,,,,,,243.483505,292.416077,1191.690552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,19.830000,-72.233116,458.159027,1190.244019,,,,,,,,,,-317.009918,644.097900,1061.569824,-130.944977,662.287781,1048.338745,-260.396667,724.601685,1067.720215,,,,,,,,,,,,,218.057281,321.277740,1129.637085,200.773270,323.498291,1198.881104,,,,,,,240.915100,288.935791,1191.948608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,19.840000,-73.713242,456.669434,1190.379517,,,,,,,,,,-317.009064,644.016235,1061.525391,-131.000107,661.823181,1048.778198,-260.296692,724.456970,1067.915771,,,,,,,,,,,,,215.725677,317.901123,1130.029663,198.384308,320.335083,1199.181885,,,,,,,238.199844,285.400635,1192.353027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,19.850000,-75.228203,455.210327,1190.493164,,,,,,,,,,-317.005341,643.930786,1061.481934,-130.901367,661.347107,1049.142090,-260.224518,724.314087,1068.107544,,,,,,,,,,,,,213.339401,314.680328,1130.453003,195.933350,317.144012,1199.575806,,,,,,,235.354919,281.948364,1192.605225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,19.860000,-77.011162,453.632935,1190.511597,,,,,,,,,,-317.016205,643.842285,1061.428833,-130.990158,660.914673,1049.547119,-260.189667,724.138611,1068.305542,,,,,,,,,,,,,210.905029,311.548523,1130.758789,193.464645,313.946442,1199.787231,,,,,,,232.719955,278.479370,1192.961182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,19.870000,-78.827583,451.982849,1190.338501,,,,,,,,,,-317.040588,643.774292,1061.371460,-130.997574,660.617737,1049.805908,-260.160217,724.013306,1068.460938,,,,,,,,,,,,,208.475510,308.446808,1131.121948,190.938278,310.797607,1200.179688,,,,,,,230.171158,275.171478,1193.235718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,19.880000,-80.354958,450.500031,1190.177734,,,,,,,,,,-317.066254,643.722229,1061.295044,-131.111267,660.243774,1050.130859,-260.149139,723.905579,1068.634277,,,,,,,,,,,,,206.182358,305.372925,1131.417358,188.498840,307.752197,1200.397095,,,,,,,227.569412,271.865967,1193.396240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,19.890000,-82.012459,449.125824,1190.469116,,,,,,,,,,-317.100830,643.686035,1061.227783,-131.167755,659.725342,1050.504028,-260.037048,723.747559,1068.889771,,,,,,,,,,,,,203.768356,302.337494,1131.621094,186.082932,304.735718,1200.638794,,,,,,,224.778549,268.657562,1193.790771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,19.900000,-83.429359,447.924866,1190.639038,,,,,,,,,,-317.139862,643.648071,1061.157837,-131.217972,659.377747,1050.921875,-259.981415,723.620300,1069.065063,,,,,,,,,,,,,201.285583,299.317139,1131.878784,183.645111,301.871002,1200.958740,,,,,,,222.223434,265.471161,1194.058716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
